gameid,leagueid,hometeamid,awayteamid,year,homegoals,awaygoals
1002,2,98,99,2016,2,1
1003,2,110,107,2016,0,0
1004,2,101,108,2016,0,0
1005,2,106,116,2016,1,2
1006,2,96,97,2016,1,1
1007,2,104,115,2016,2,1
1008,2,109,111,2016,1,3
1009,2,100,113,2016,1,4
1010,2,102,101,2016,2,1
1011,2,111,98,2016,1,0
1012,2,99,114,2016,3,1
1013,2,113,96,2016,2,2
1014,2,116,110,2016,3,5
1015,2,115,105,2016,1,2
1016,2,108,109,2016,0,0
1017,2,107,106,2016,2,1
1018,2,97,104,2016,1,1
1019,2,95,100,2016,4,1
1020,2,101,111,2016,3,0
1021,3,117,118,2015,5,0
1022,3,119,120,2015,2,1
1023,3,121,122,2015,0,1
1024,3,123,124,2015,0,3
1025,3,125,126,2015,0,1
1026,3,127,128,2015,2,2
1027,3,129,130,2015,4,0
1028,3,131,132,2015,2,1
1029,3,133,134,2015,1,3
1030,3,122,123,2015,1,1
1031,3,120,117,2015,1,2
1032,3,124,127,2015,1,1
1033,3,132,121,2015,1,1
1034,3,134,131,2015,1,1
1035,3,128,119,2015,0,1
1036,3,118,133,2015,3,2
1037,3,126,129,2015,0,4
1038,3,130,125,2015,1,2
1039,3,131,124,2015,3,0
1040,3,133,132,2015,1,4
1041,3,121,126,2015,0,1
1042,3,134,118,2015,2,1
1043,3,125,128,2015,3,0
1044,3,127,120,2015,0,0
1045,3,117,119,2015,3,0
1046,3,129,122,2015,3,1
1047,3,123,130,2015,2,1
1048,3,130,118,2015,0,3
1049,3,117,121,2015,2,1
1050,3,128,129,2015,2,4
1051,3,122,133,2015,2,1
1052,3,126,131,2015,0,0
1053,3,119,127,2015,0,1
1054,3,132,134,2015,6,2
1055,3,120,123,2015,1,3
1056,3,124,125,2015,2,1
1057,3,125,120,2015,3,1
1058,3,127,117,2015,0,3
1059,3,131,122,2015,2,0
1060,3,118,132,2015,0,0
1061,3,123,126,2015,0,1
1062,3,134,130,2015,1,0
1063,3,133,124,2015,0,1
1064,3,121,128,2015,2,0
1065,3,129,119,2015,3,0
1066,3,117,131,2015,5,1
1067,3,122,134,2015,2,0
1068,3,126,118,2015,0,1
1069,3,127,123,2015,2,1
1070,3,120,129,2015,1,1
1071,3,124,132,2015,2,0
1072,3,119,125,2015,1,0
1073,3,130,121,2015,4,2
1074,3,128,133,2015,1,3
1075,3,134,126,2015,1,1
1076,3,125,117,2015,0,3
1077,3,133,130,2015,1,3
1078,3,121,120,2015,1,3
1079,3,123,119,2015,0,3
1080,3,131,128,2015,1,1
1081,3,118,124,2015,0,1
1082,3,132,122,2015,1,1
1083,3,129,127,2015,2,2
1084,3,127,125,2015,2,3
1085,3,130,131,2015,2,0
1086,3,128,123,2015,1,0
1087,3,122,118,2015,3,0
1088,3,120,133,2015,2,2
1089,3,126,132,2015,2,0
1090,3,124,134,2015,0,3
1091,3,119,121,2015,1,1
1092,3,117,129,2015,5,1
1093,3,125,129,2015,0,2
1094,3,121,127,2015,0,2
1095,3,123,117,2015,0,1
1096,3,124,122,2015,2,1
1097,3,131,120,2015,4,2
1098,3,118,119,2015,0,0
1099,3,132,130,2015,1,5
1100,3,134,128,2015,0,1
1101,3,133,126,2015,1,0
1102,3,120,118,2015,0,1
1103,3,125,123,2015,1,3
1104,3,127,131,2015,0,1
1105,3,128,132,2015,1,2
1106,3,119,133,2015,4,3
1107,3,117,134,2015,4,0
1108,3,126,122,2015,0,1
1109,3,129,121,2015,5,1
1110,3,130,124,2015,3,1
1111,3,132,117,2015,0,0
1112,3,134,120,2015,0,0
1113,3,122,130,2015,1,4
1114,3,121,125,2015,3,3
1115,3,123,129,2015,1,3
1116,3,124,126,2015,1,1
1117,3,131,119,2015,2,1
1118,3,133,127,2015,2,0
1119,3,118,128,2015,1,2
1120,3,128,122,2015,1,3
1121,3,120,132,2015,0,0
1122,3,125,131,2015,2,0
1123,3,119,134,2015,1,2
1124,3,130,126,2015,0,0
1125,3,117,133,2015,4,0
1126,3,127,118,2015,1,1
1127,3,129,124,2015,3,2
1128,3,121,123,2015,1,2
1129,3,118,129,2015,3,1
1130,3,133,121,2015,0,4
1131,3,132,119,2015,1,3
1132,3,134,125,2015,0,0
1133,3,130,128,2015,2,1
1134,3,131,123,2015,6,0
1135,3,124,117,2015,1,3
1136,3,122,120,2015,1,0
1137,3,126,127,2015,3,1
1138,3,127,134,2015,0,0
1139,3,123,118,2015,1,3
1140,3,128,126,2015,4,0
1141,3,120,130,2015,3,3
1142,3,117,122,2015,2,0
1143,3,125,132,2015,2,1
1144,3,129,133,2015,4,1
1145,3,119,124,2015,1,1
1146,3,121,131,2015,0,0
1147,3,124,128,2015,3,1
1148,3,130,117,2015,3,1
1149,3,118,125,2015,1,3
1150,3,134,121,2015,0,1
1151,3,122,119,2015,2,1
1152,3,126,120,2015,1,1
1153,3,131,129,2015,1,2
1154,3,133,123,2015,1,1
1155,3,132,127,2015,0,1
1156,3,125,133,2015,0,0
1157,3,127,122,2015,0,4
1158,3,131,118,2015,1,1
1159,3,123,134,2015,1,1
1160,3,120,128,2015,1,0
1161,3,117,126,2015,2,0
1162,3,119,130,2015,5,0
1163,3,121,124,2015,2,1
1164,3,129,132,2015,4,1
1165,3,124,120,2015,1,0
1166,3,126,119,2015,0,1
1167,3,118,121,2015,0,1
1168,3,132,123,2015,2,1
1169,3,134,129,2015,2,1
1170,3,128,117,2015,0,1
1171,3,133,131,2015,3,1
1172,3,122,125,2015,2,0
1173,3,130,127,2015,3,2
1174,3,118,117,2016,1,2
1175,3,134,133,2016,1,3
1176,3,128,127,2016,1,2
1177,3,122,121,2016,0,0
1178,3,120,119,2016,1,1
1179,3,126,125,2016,1,0
1180,3,130,129,2016,1,3
1181,3,132,131,2016,3,2
1182,3,124,123,2016,1,3
1183,3,125,130,2016,1,0
1184,3,127,124,2016,0,2
1185,3,129,126,2016,2,0
1186,3,119,128,2016,3,0
1187,3,121,132,2016,0,0
1188,3,123,122,2016,3,3
1189,3,133,118,2016,2,1
1190,3,131,134,2016,1,1
1191,3,117,120,2016,2,0
1192,3,130,123,2016,5,1
1193,3,124,131,2016,3,0
1194,3,132,133,2016,2,4
1195,3,128,125,2016,0,1
1196,3,122,129,2016,0,0
1197,3,126,121,2016,2,1
1198,3,119,117,2016,0,0
1199,3,118,134,2016,1,1
1200,3,120,127,2016,0,2
1201,3,125,124,2016,2,1
1202,3,127,119,2016,1,2
1203,3,129,128,2016,1,0
1204,3,131,126,2016,2,0
1205,3,133,122,2016,2,0
1206,3,123,120,2016,1,1
1207,3,134,132,2016,3,1
1208,3,118,130,2016,3,2
1209,3,121,117,2016,1,3
1210,3,132,118,2016,0,0
1211,3,117,127,2016,3,1
1212,3,122,131,2016,1,1
1213,3,120,125,2016,3,2
1214,3,126,123,2016,2,0
1215,3,130,134,2016,1,0
1216,3,119,129,2016,0,1
1217,3,128,121,2016,0,1
1218,3,124,133,2016,1,1
1219,3,134,122,2016,0,1
1220,3,123,127,2016,2,2
1221,3,131,117,2016,0,2
1222,3,118,126,2016,1,1
1223,3,133,128,2016,1,2
1224,3,121,130,2016,2,2
1225,3,129,120,2016,3,1
1226,3,125,119,2016,3,1
1227,3,132,124,2016,0,0
1228,3,128,131,2016,0,4
1229,3,126,134,2016,1,1
1230,3,127,129,2016,0,2
1231,3,122,132,2016,2,0
1232,3,120,121,2016,2,1
1233,3,117,125,2016,1,2
1234,3,124,118,2016,3,2
1235,3,119,123,2016,1,4
1236,3,130,133,2016,4,0
1237,3,133,120,2016,5,1
1238,3,121,119,2016,3,3
1239,3,123,128,2016,4,1
1240,3,132,126,2016,1,1
1241,3,134,124,2016,1,3
1242,3,131,130,2016,2,1
1243,3,129,117,2016,0,0
1244,3,125,127,2016,0,0
1245,3,118,122,2016,2,0
1246,3,122,124,2016,2,0
1247,3,120,131,2016,1,0
1248,3,126,133,2016,3,3
1249,3,127,121,2016,2,2
1250,3,130,132,2016,3,0
1251,3,128,134,2016,0,2
1252,3,117,123,2016,5,0
1253,3,119,118,2016,1,0
1254,3,129,125,2016,2,0
1255,3,124,130,2016,2,1
1256,3,131,127,2016,1,1
1257,3,118,120,2016,1,3
1258,3,123,125,2016,1,1
1259,3,134,117,2016,0,1
1260,3,122,126,2016,2,1
1261,3,132,128,2016,1,0
1262,3,133,119,2016,0,2
1263,3,121,129,2016,1,3
1264,3,119,131,2016,3,0
1265,3,117,132,2016,1,0
1266,3,125,121,2016,4,2
1267,3,126,124,2016,3,0
1268,3,127,133,2016,2,2
1269,3,128,118,2016,0,3
1270,3,129,123,2016,3,2
1271,3,130,122,2016,5,0
1272,3,120,134,2016,1,1
1273,3,122,128,2016,2,2
1274,3,126,130,2016,1,0
1275,3,118,127,2016,1,2
1276,3,133,117,2016,1,3
1277,3,123,121,2016,1,2
1278,3,132,120,2016,0,2
1279,3,131,125,2016,1,1
1280,3,124,129,2016,2,2
1281,3,134,119,2016,0,2
1282,3,128,130,2016,2,0
1283,3,120,122,2016,2,1
1284,3,127,126,2016,2,0
1285,3,119,132,2016,3,0
1286,3,121,133,2016,1,0
1287,3,123,131,2016,3,2
1288,3,117,124,2016,3,0
1289,3,129,118,2016,3,0
1290,3,125,134,2016,2,3
1291,3,118,123,2016,2,1
1292,3,133,129,2016,0,3
1293,3,131,121,2016,0,2
1294,3,134,127,2016,4,1
1295,3,122,117,2016,0,2
1296,3,126,128,2016,2,2
1297,3,124,119,2016,2,3
1298,3,130,120,2016,3,1
1299,3,132,125,2016,2,1
1300,3,121,134,2016,0,0
1301,3,128,124,2016,1,3
1302,3,120,126,2016,2,1
1303,3,125,118,2016,0,0
1304,3,127,132,2016,1,2
1305,3,117,130,2016,1,1
1306,3,129,131,2016,5,1
1307,3,119,122,2016,2,1
1308,3,123,133,2016,6,2
1309,3,124,121,2016,1,1
1310,3,130,119,2016,2,1
1311,3,118,131,2016,0,1
1312,3,133,125,2016,1,3
1313,3,132,129,2016,1,0
1314,3,134,123,2016,0,0
1315,3,128,120,2016,1,0
1316,3,122,127,2016,1,2
1317,3,126,117,2016,1,2
1318,3,121,118,2016,1,3
1319,3,117,128,2016,3,1
1320,3,123,132,2016,1,0
1321,3,129,134,2016,2,2
1322,3,120,124,2016,1,4
1323,3,119,126,2016,3,2
1324,3,125,122,2016,0,0
1325,3,131,133,2016,3,1
1326,3,127,130,2016,0,2
1327,3,117,123,2016,6,0
1328,3,121,131,2016,0,2
1329,3,118,126,2016,1,1
1330,3,132,124,2016,1,0
1331,3,134,127,2016,2,0
1332,3,129,125,2016,2,1
1333,3,130,119,2016,2,1
1334,3,122,135,2016,2,1
1335,3,120,136,2016,2,2
1336,3,124,117,2016,0,2
1337,3,131,134,2016,0,0
1338,3,126,122,2016,0,2
1339,3,127,132,2016,1,0
1340,3,135,130,2016,3,1
1341,3,119,118,2016,3,1
1342,3,136,129,2016,1,0
1343,3,123,121,2016,1,2
1344,3,125,120,2016,4,4
1345,3,134,135,2016,3,0
1346,3,118,136,2016,0,4
1347,3,120,131,2016,0,0
1348,3,132,119,2016,2,1
1349,3,117,126,2016,3,1
1350,3,129,127,2016,6,0
1351,3,130,123,2016,4,1
1352,3,121,125,2016,1,3
1353,3,122,124,2016,2,0
1354,3,131,129,2016,1,5
1355,3,126,132,2016,0,2
1356,3,127,120,2016,1,1
1357,3,135,118,2016,1,0
1358,3,136,130,2016,1,1
1359,3,123,125,2016,1,2
1360,3,117,122,2016,3,0
1361,3,119,121,2016,0,0
1362,3,124,134,2016,1,3
1363,3,129,135,2016,3,1
1364,3,130,126,2016,2,0
1365,3,125,119,2016,2,3
1366,3,118,117,2016,0,1
1367,3,121,127,2016,1,0
1368,3,132,122,2016,3,3
1369,3,123,131,2016,2,1
1370,3,120,124,2016,2,1
1371,3,134,136,2016,1,1
1372,3,136,121,2016,2,1
1373,3,117,134,2016,1,1
1374,3,122,118,2016,2,0
1375,3,126,120,2016,1,2
1376,3,127,123,2016,2,2
1377,3,135,132,2016,1,0
1378,3,119,129,2016,2,0
1379,3,131,125,2016,0,0
1380,3,124,130,2016,4,0
1381,3,129,122,2016,1,1
1382,3,130,118,2016,0,0
1383,3,134,126,2016,2,1
1384,3,121,124,2016,1,1
1385,3,120,135,2016,2,1
1386,3,132,117,2016,2,2
1387,3,123,119,2016,2,1
1388,3,125,127,2016,2,1
1389,3,131,136,2016,0,1
1390,3,118,132,2016,0,3
1391,3,126,129,2016,3,3
1392,3,127,131,2016,3,1
1393,3,135,121,2016,2,1
1394,3,122,134,2016,2,1
1395,3,119,120,2016,0,3
1396,3,117,130,2016,2,0
1397,3,136,123,2016,3,1
1398,3,124,125,2016,3,0
1399,4,137,138,2015,0,0
1400,4,139,140,2015,0,0
1401,4,141,142,2015,1,0
1402,4,143,144,2015,1,0
1403,4,145,146,2015,0,0
1404,4,147,148,2015,0,1
1405,4,149,150,2015,0,0
1406,4,151,152,2015,1,2
1407,4,153,154,2015,1,1
1408,4,155,156,2015,1,3
1409,4,154,141,2015,3,1
1410,4,140,149,2015,0,0
1411,4,148,137,2015,1,0
1412,4,152,145,2015,3,0
1413,4,150,153,2015,5,0
1414,4,156,147,2015,2,0
1415,4,138,143,2015,0,3
1416,4,146,139,2015,1,1
1417,4,142,155,2015,1,2
1418,4,144,151,2015,0,0
1419,4,151,138,2015,1,1
1420,4,141,150,2015,0,6
1421,4,149,146,2015,0,1
1422,4,143,148,2015,1,2
1423,4,153,140,2015,1,0
1424,4,155,154,2015,1,3
1425,4,147,142,2015,3,1
1426,4,152,144,2015,3,3
1427,4,137,156,2015,0,0
1428,4,145,139,2015,1,3
1429,4,142,137,2015,1,0
1430,4,150,155,2015,1,0
1431,4,146,153,2015,0,0
1432,4,156,143,2015,0,2
1433,4,140,141,2015,2,3
1434,4,138,152,2015,1,2
1435,4,139,149,2015,2,3
1436,4,154,147,2015,3,1
1437,4,148,151,2015,4,1
1438,4,144,145,2015,0,1
1439,4,141,146,2015,1,0
1440,4,143,142,2015,2,0
1441,4,155,140,2015,0,3
1442,4,145,149,2015,2,1
1443,4,152,148,2015,4,1
1444,4,151,156,2015,2,2
1445,4,147,150,2015,1,2
1446,4,137,154,2015,0,1
1447,4,144,138,2015,2,0
1448,4,153,139,2015,1,2
1449,4,146,155,2015,1,0
1450,4,148,144,2015,2,1
1451,4,150,137,2015,0,0
1452,4,138,145,2015,3,2
1453,4,154,143,2015,1,0
1454,4,156,152,2015,1,1
1455,4,149,153,2015,1,2
1456,4,139,141,2015,3,0
1457,4,142,151,2015,3,0
1458,4,140,147,2015,0,0
1459,4,152,142,2015,0,0
1460,4,138,148,2015,2,1
1461,4,155,139,2015,1,1
1462,4,141,149,2015,1,2
1463,4,144,156,2015,0,2
1464,4,137,140,2015,3,1
1465,4,145,153,2015,0,2
1466,4,147,146,2015,3,1
1467,4,151,154,2015,1,0
1468,4,143,150,2015,1,1
1469,4,150,151,2015,3,0
1470,4,156,138,2015,1,1
1471,4,148,145,2015,5,2
1472,4,146,137,2015,3,0
1473,4,153,141,2015,1,3
1474,4,154,152,2015,1,2
1475,4,140,143,2015,0,2
1476,4,142,144,2015,4,0
1477,4,139,147,2015,2,2
1478,4,149,155,2015,3,3
1479,4,145,141,2015,3,0
1480,4,152,150,2015,1,3
1481,4,155,153,2015,1,1
1482,4,138,142,2015,5,0
1483,4,137,139,2015,2,0
1484,4,151,140,2015,0,4
1485,4,144,154,2015,0,0
1486,4,148,156,2015,3,1
1487,4,143,146,2015,2,1
1488,4,147,149,2015,3,0
1489,4,139,143,2015,1,1
1490,4,150,144,2015,3,1
1491,4,154,138,2015,2,1
1492,4,146,151,2015,3,0
1493,4,142,148,2015,0,2
1494,4,140,152,2015,2,3
1495,4,156,145,2015,1,0
1496,4,141,155,2015,1,1
1497,4,149,137,2015,1,0
1498,4,153,147,2015,1,3
1499,4,144,140,2015,2,0
1500,4,152,146,2015,1,5
1501,4,151,139,2015,1,1
1502,4,156,142,2015,3,1
1503,4,145,155,2015,2,1
1504,4,137,153,2015,0,1
1505,4,147,141,2015,2,1
1506,4,148,154,2015,3,0
1507,4,143,149,2015,1,0
1508,4,138,150,2015,3,2
1509,4,140,138,2015,2,0
1510,4,150,148,2015,0,4
1511,4,141,137,2015,2,0
1512,4,146,144,2015,1,1
1513,4,139,152,2015,2,0
1514,4,149,151,2015,0,3
1515,4,154,156,2015,1,1
1516,4,155,147,2015,2,0
1517,4,153,143,2015,0,1
1518,4,142,145,2015,1,1
1519,4,151,153,2015,0,1
1520,4,148,140,2015,4,0
1521,4,143,141,2015,1,0
1522,4,137,155,2015,2,2
1523,4,144,139,2015,0,2
1524,4,152,149,2015,2,1
1525,4,142,154,2015,2,0
1526,4,156,150,2015,0,2
1527,4,145,147,2015,0,3
1528,4,138,146,2015,1,0
1529,4,150,142,2015,4,1
1530,4,155,143,2015,0,2
1531,4,146,148,2015,1,1
1532,4,139,138,2015,1,1
1533,4,153,152,2015,1,1
1534,4,140,156,2015,2,1
1535,4,154,145,2015,2,1
1536,4,149,144,2015,3,1
1537,4,147,137,2015,0,0
1538,4,141,151,2015,1,1
1539,4,142,140,2015,1,1
1540,4,148,139,2015,2,2
1541,4,152,141,2015,1,0
1542,4,151,155,2015,1,2
1543,4,138,149,2015,2,0
1544,4,144,153,2015,1,0
1545,4,145,137,2015,1,2
1546,4,156,146,2015,1,1
1547,4,143,147,2015,2,1
1548,4,154,150,2015,1,0
1549,4,146,142,2015,2,2
1550,4,141,144,2015,1,0
1551,4,153,138,2015,0,0
1552,4,139,156,2015,2,0
1553,4,150,145,2015,10,2
1554,4,140,154,2015,0,2
1555,4,155,152,2015,0,2
1556,4,147,151,2015,2,0
1557,4,137,143,2015,1,0
1558,4,150,140,2015,3,1
1559,4,151,137,2015,0,1
1560,4,145,143,2015,0,2
1561,4,138,141,2015,2,0
1562,4,156,149,2015,2,0
1563,4,142,139,2015,0,0
1564,4,148,153,2015,4,0
1565,4,152,147,2015,0,1
1566,4,144,155,2015,4,1
1567,4,154,146,2015,1,0
1568,4,141,148,2016,0,0
1569,4,143,151,2016,1,0
1570,4,137,152,2016,2,0
1571,4,145,140,2016,2,2
1572,4,153,156,2016,0,4
1573,4,155,138,2016,2,1
1574,4,147,144,2016,2,2
1575,4,139,154,2016,1,2
1576,4,146,150,2016,2,2
1577,4,149,142,2016,1,2
1578,4,148,155,2016,4,0
1579,4,138,147,2016,2,0
1580,4,142,153,2016,1,0
1581,4,150,139,2016,5,0
1582,4,151,145,2016,2,1
1583,4,154,149,2016,2,0
1584,4,140,146,2016,2,0
1585,4,156,141,2016,2,1
1586,4,144,137,2016,1,1
1587,4,152,143,2016,0,2
1588,4,138,137,2016,2,1
1589,4,152,151,2016,4,3
1590,4,154,153,2016,0,0
1591,4,140,139,2016,1,1
1592,4,146,145,2016,2,2
1593,4,150,149,2016,5,1
1594,4,142,141,2016,3,1
1595,4,144,143,2016,0,3
1596,4,148,147,2016,6,0
1597,4,156,155,2016,5,1
1598,4,149,140,2016,5,1
1599,4,137,148,2016,1,2
1600,4,141,154,2016,2,2
1601,4,155,142,2016,3,2
1602,4,145,152,2016,3,0
1603,4,147,156,2016,5,2
1604,4,143,138,2016,0,0
1605,4,139,146,2016,1,1
1606,4,153,150,2016,1,1
1607,4,151,144,2016,3,2
1608,4,148,143,2016,2,1
1609,4,156,137,2016,1,2
1610,4,142,147,2016,0,1
1611,4,154,155,2016,1,0
1612,4,140,153,2016,2,1
1613,4,138,151,2016,3,1
1614,4,146,149,2016,0,1
1615,4,144,152,2016,2,1
1616,4,150,141,2016,6,0
1617,4,139,145,2016,2,2
1618,4,137,142,2016,3,0
1619,4,143,156,2016,3,1
1620,4,145,144,2016,2,0
1621,4,147,154,2016,0,0
1622,4,149,139,2016,1,1
1623,4,151,148,2016,0,2
1624,4,153,146,2016,1,0
1625,4,152,138,2016,1,1
1626,4,155,150,2016,1,2
1627,4,141,140,2016,0,5
1628,4,149,145,2016,2,2
1629,4,150,147,2016,4,2
1630,4,154,137,2016,1,0
1631,4,146,141,2016,2,1
1632,4,139,153,2016,2,2
1633,4,140,155,2016,3,0
1634,4,138,144,2016,2,0
1635,4,142,143,2016,0,1
1636,4,156,151,2016,2,0
1637,4,148,152,2016,6,1
1638,4,149,148,2016,1,3
1639,4,151,142,2016,3,0
1640,4,144,148,2016,1,2
1641,4,141,139,2016,1,0
1642,4,153,149,2016,1,1
1643,4,152,156,2016,3,2
1644,4,145,138,2016,2,2
1645,4,137,150,2016,1,1
1646,4,147,140,2016,0,1
1647,4,155,146,2016,1,2
1648,4,143,154,2016,0,0
1649,4,156,144,2016,0,1
1650,4,150,143,2016,0,1
1651,4,142,152,2016,0,1
1652,4,149,141,2016,2,4
1653,4,153,145,2016,2,2
1654,4,140,137,2016,1,1
1655,4,154,151,2016,3,0
1656,4,146,147,2016,0,3
1657,4,139,155,2016,0,1
1658,4,148,138,2016,2,1
1659,4,143,140,2016,3,0
1660,4,144,142,2016,4,0
1661,4,138,156,2016,1,0
1662,4,137,146,2016,1,2
1663,4,152,154,2016,0,0
1664,4,147,139,2016,4,1
1665,4,151,150,2016,1,3
1666,4,155,149,2016,2,0
1667,4,141,153,2016,0,3
1668,4,145,148,2016,1,5
1669,4,150,152,2016,7,1
1670,4,154,144,2016,0,1
1671,4,142,138,2016,1,1
1672,4,139,137,2016,3,3
1673,4,153,155,2016,2,0
1674,4,156,148,2016,0,4
1675,4,149,147,2016,0,2
1676,4,140,151,2016,1,1
1677,4,146,143,2016,1,3
1678,4,141,145,2016,2,1
1679,4,137,149,2016,1,0
1680,4,148,142,2016,6,0
1681,4,152,140,2016,1,0
1682,4,143,139,2016,3,0
1683,4,145,156,2016,1,1
1684,4,151,146,2016,1,0
1685,4,138,154,2016,4,2
1686,4,147,153,2016,3,1
1687,4,144,150,2016,1,2
1688,4,155,141,2016,1,1
1689,4,142,156,2016,1,1
1690,4,149,143,2016,2,1
1691,4,140,144,2016,0,1
1692,4,155,145,2016,2,2
1693,4,139,151,2016,2,1
1694,4,153,137,2016,0,1
1695,4,141,147,2016,2,1
1696,4,154,148,2016,2,2
1697,4,146,152,2016,0,2
1698,4,150,138,2016,4,0
1699,4,145,142,2016,2,0
1700,4,143,153,2016,5,1
1701,4,144,146,2016,2,1
1702,4,148,150,2016,1,2
1703,4,152,139,2016,1,1
1704,4,147,155,2016,1,1
1705,4,137,141,2016,1,1
1706,4,156,154,2016,1,2
1707,4,138,140,2016,1,2
1708,4,151,149,2016,0,0
1709,4,155,137,2016,0,0
1710,4,150,156,2016,4,0
1711,4,141,143,2016,1,3
1712,4,140,148,2016,1,0
1713,4,153,151,2016,1,0
1714,4,149,152,2016,0,1
1715,4,146,138,2016,2,1
1716,4,154,142,2016,2,0
1717,4,147,145,2016,1,0
1718,4,139,144,2016,1,3
1719,4,151,141,2016,2,1
1720,4,142,150,2016,1,5
1721,4,144,149,2016,1,1
1722,4,156,140,2016,2,1
1723,4,152,153,2016,1,1
1724,4,137,147,2016,0,1
1725,4,138,139,2016,1,1
1726,4,143,155,2016,3,0
1727,4,145,154,2016,2,1
1728,4,148,146,2016,1,2
1729,4,141,152,2016,1,1
1730,4,153,144,2016,1,0
1731,4,139,148,2016,0,8
1732,4,146,156,2016,4,0
1733,4,147,143,2016,0,1
1734,4,149,138,2016,2,1
1735,4,137,145,2016,1,1
1736,4,150,154,2016,3,0
1737,4,140,142,2016,1,2
1738,4,155,151,2016,5,1
1739,4,144,141,2016,4,0
1740,4,145,150,2016,2,3
1741,4,143,137,2016,1,0
1742,4,148,149,2016,6,0
1743,4,156,139,2016,1,1
1744,4,151,147,2016,2,2
1745,4,138,153,2016,2,0
1746,4,142,146,2016,2,2
1747,4,154,140,2016,0,0
1748,4,152,155,2016,2,1
1749,4,149,156,2016,2,0
1750,4,140,150,2016,0,1
1751,4,143,145,2016,1,0
1752,4,153,148,2016,0,2
1753,4,155,144,2016,3,2
1754,4,147,152,2016,2,1
1755,4,141,138,2016,1,0
1756,4,139,142,2016,0,2
1757,4,146,154,2016,0,2
1758,4,137,151,2016,3,1
1759,4,144,147,2016,0,0
1760,4,152,137,2016,1,0
1761,4,151,143,2016,2,1
1762,4,142,149,2016,1,1
1763,4,154,139,2016,0,2
1764,4,140,145,2016,2,1
1765,4,150,146,2016,3,2
1766,4,156,153,2016,1,1
1767,4,148,141,2016,5,0
1768,4,138,155,2016,1,4
1769,4,146,140,2016,0,1
1770,4,139,150,2016,0,2
1771,4,155,148,2016,0,3
1772,4,147,138,2016,3,1
1773,4,143,152,2016,2,0
1774,4,137,144,2016,4,1
1775,4,141,156,2016,4,2
1776,4,153,142,2016,2,1
1777,4,149,154,2016,2,0
1778,4,145,151,2016,3,1
1779,4,137,157,2016,1,1
1780,4,139,156,2016,2,1
1781,4,148,153,2016,6,2
1782,4,155,154,2016,1,1
1783,4,138,141,2016,6,4
1784,4,149,147,2016,2,1
1785,4,140,150,2016,0,3
1786,4,143,158,2016,1,1
1787,4,152,159,2016,0,1
1788,4,146,144,2016,2,4
1789,4,153,139,2016,0,0
1790,4,141,137,2016,2,2
1791,4,157,140,2016,0,2
1792,4,156,146,2016,1,0
1793,4,150,152,2016,2,1
1794,4,159,143,2016,0,0
1795,4,144,155,2016,5,1
1796,4,158,149,2016,0,0
1797,4,147,148,2016,0,1
1798,4,154,138,2016,0,0
1799,4,140,141,2016,1,1
1800,4,152,143,2016,0,4
1801,4,150,157,2016,5,2
1802,4,138,144,2016,2,1
1803,4,137,154,2016,0,2
1804,4,148,158,2016,1,2
1805,4,149,159,2016,2,1
1806,4,146,153,2016,2,3
1807,4,155,156,2016,1,2
1808,4,139,147,2016,0,1
1809,4,153,155,2016,2,2
1810,4,159,148,2016,1,5
1811,4,143,149,2016,5,0
1812,4,156,138,2016,1,1
1813,4,144,137,2016,1,0
1814,4,157,152,2016,0,0
1815,4,147,146,2016,2,1
1816,4,154,140,2016,2,1
1817,4,141,150,2016,0,2
1818,4,158,139,2016,0,0
1819,4,137,156,2016,2,1
1820,4,138,153,2016,1,0
1821,4,150,154,2016,1,1
1822,4,152,149,2016,2,1
1823,4,140,144,2016,4,1
1824,4,155,147,2016,1,2
1825,4,148,143,2016,1,1
1826,4,139,159,2016,1,2
1827,4,157,141,2016,1,2
1828,4,146,158,2016,2,1
1829,4,153,137,2016,1,0
1830,4,156,140,2016,2,0
1831,4,149,148,2016,0,5
1832,4,147,138,2016,3,1
1833,4,144,150,2016,2,2
1834,4,159,146,2016,1,2
1835,4,143,139,2016,1,0
1836,4,154,157,2016,3,1
1837,4,141,152,2016,0,2
1838,4,158,155,2016,3,1
1839,4,140,153,2016,1,0
1840,4,155,159,2016,0,1
1841,4,138,158,2016,2,1
1842,4,157,144,2016,2,2
1843,4,139,149,2016,2,1
1844,4,146,143,2016,0,2
1845,4,150,156,2016,1,1
1846,4,137,147,2016,2,1
1847,4,141,154,2016,0,0
1848,4,152,148,2016,4,3
1849,4,144,141,2016,0,0
1850,4,159,138,2016,2,3
1851,4,148,139,2016,4,0
1852,4,143,155,2016,7,1
1853,4,153,150,2016,1,6
1854,4,158,137,2016,1,1
1855,4,147,140,2016,3,2
1856,4,149,146,2016,1,2
1857,4,154,152,2016,5,0
1858,4,156,157,2016,2,3
1859,4,157,153,2016,1,2
1860,4,141,156,2016,3,3
1861,4,146,148,2016,2,3
1862,4,140,158,2016,3,0
1863,4,155,149,2016,0,0
1864,4,152,139,2016,4,1
1865,4,138,143,2016,1,0
1866,4,137,159,2016,4,0
1867,4,154,144,2016,2,1
1868,4,150,147,2016,2,1
1869,5,160,161,2015,0,1
1870,5,162,163,2015,2,1
1871,5,164,165,2015,0,1
1872,5,166,167,2015,0,2
1873,5,168,169,2015,1,0
